Study_Visit_ID	SeqExome_Cp_10p14	SeqExome_Cp_10q23	SeqExome_Cp_11p15	SeqExome_Cp_11q23	SeqExome_Cp_12p13	SeqExome_Cp_12q21	SeqExome_Cp_13q14	SeqExome_Cp_13q34	SeqExome_Cp_14q23	SeqExome_Cp_15q15	SeqExome_Cp_15q26	SeqExome_Cp_16p12	SeqExome_Cp_16q22	SeqExome_Cp_17p13	SeqExome_Cp_17q23	SeqExome_Cp_18p11	SeqExome_Cp_18q21	SeqExome_Cp_19p13	SeqExome_Cp_19q13	SeqExome_Cp_1p22	SeqExome_Cp_1q21	SeqExome_Cp_20p12	SeqExome_Cp_20q13	SeqExome_Cp_21q21	SeqExome_Cp_21q22	SeqExome_Cp_22q13	SeqExome_Cp_2p23	SeqExome_Cp_2q22	SeqExome_Cp_3p22	SeqExome_Cp_3q21	SeqExome_Cp_4p15	SeqExome_Cp_4q31	SeqExome_Cp_5p15	SeqExome_Cp_5q31	SeqExome_Cp_6p22	SeqExome_Cp_6q25	SeqExome_Cp_7p14	SeqExome_Cp_7q22	SeqExome_Cp_8p22	SeqExome_Cp_8q24	SeqExome_Cp_9p13	SeqExome_Cp_9q33	SeqExome_Cp_BIRCs	SeqExome_Cp_CDKN2C	SeqExome_Cp_CYLD	SeqExome_Cp_FAM46C	SeqExome_Cp_MYC	SeqExome_Cp_RB1	SeqExome_Cp_TP53	SeqExome_Cp_TRAF2	SeqExome_Cp_TRAF3	SeqExome_Cp_UTX	SeqExome_Cp_Xp11	SeqExome_Cp_Xq22	SeqExome_Cp_12p13_20percent	SeqExome_Cp_12p13_50percent	SeqExome_Cp_13q14_20percent	SeqExome_Cp_13q14_50percent	SeqExome_Cp_13q34_20percent	SeqExome_Cp_13q34_50percent	SeqExome_Cp_14q23_20percent	SeqExome_Cp_14q23_50percent	SeqExome_Cp_16q22_20percent	SeqExome_Cp_16q22_50percent	SeqExome_Cp_17p13_20percent	SeqExome_Cp_17p13_50percent	SeqExome_Cp_1p22_20percent	SeqExome_Cp_1p22_50percent	SeqExome_Cp_6q25_20percent	SeqExome_Cp_6q25_50percent	SeqExome_Cp_8p22_20percent	SeqExome_Cp_8p22_50percent	SeqExome_Cp_BIRCs_20percent	SeqExome_Cp_BIRCs_50percent	SeqExome_Cp_CDKN2C_20percent	SeqExome_Cp_CDKN2C_50percent	SeqExome_Cp_CYLD_20percent	SeqExome_Cp_CYLD_50percent	SeqExome_Cp_FAM46C_20percent	SeqExome_Cp_FAM46C_50percent	SeqExome_Cp_RB1_20percent	SeqExome_Cp_RB1_50percent	SeqExome_Cp_TP53_20percent	SeqExome_Cp_TP53_50percent	SeqExome_Cp_TRAF2_20percent	SeqExome_Cp_TRAF2_50percent	SeqExome_Cp_TRAF3_20percent	SeqExome_Cp_TRAF3_50percent	SeqExome_Cp_UTX_20percent	SeqExome_Cp_UTX_50percent	SeqExome_Cp_Xp11_20percent	SeqExome_Cp_Xp11_50percent	SeqExome_Cp_Xq22_20percent	SeqExome_Cp_Xq22_50percent	SeqExome_Cp_10p14_20percent	SeqExome_Cp_10p14_50percent	SeqExome_Cp_10q23_20percent	SeqExome_Cp_10q23_50percent	SeqExome_Cp_11p15_20percent	SeqExome_Cp_11p15_50percent	SeqExome_Cp_11q23_20percent	SeqExome_Cp_11q23_50percent	SeqExome_Cp_12q21_20percent	SeqExome_Cp_12q21_50percent	SeqExome_Cp_15q15_20percent	SeqExome_Cp_15q15_50percent	SeqExome_Cp_15q26_20percent	SeqExome_Cp_15q26_50percent	SeqExome_Cp_16p12_20percent	SeqExome_Cp_16p12_50percent	SeqExome_Cp_17q23_20percent	SeqExome_Cp_17q23_50percent	SeqExome_Cp_18p11_20percent	SeqExome_Cp_18p11_50percent	SeqExome_Cp_18q21_20percent	SeqExome_Cp_18q21_50percent	SeqExome_Cp_19p13_20percent	SeqExome_Cp_19p13_50percent	SeqExome_Cp_19q13_20percent	SeqExome_Cp_19q13_50percent	SeqExome_Cp_1q21_20percent	SeqExome_Cp_1q21_50percent	SeqExome_Cp_20p12_20percent	SeqExome_Cp_20p12_50percent	SeqExome_Cp_20q13_20percent	SeqExome_Cp_20q13_50percent	SeqExome_Cp_21q21_20percent	SeqExome_Cp_21q21_50percent	SeqExome_Cp_21q22_20percent	SeqExome_Cp_21q22_50percent	SeqExome_Cp_22q13_20percent	SeqExome_Cp_22q13_50percent	SeqExome_Cp_2p23_20percent	SeqExome_Cp_2p23_50percent	SeqExome_Cp_2q22_20percent	SeqExome_Cp_2q22_50percent	SeqExome_Cp_3p22_20percent	SeqExome_Cp_3p22_50percent	SeqExome_Cp_3q21_20percent	SeqExome_Cp_3q21_50percent	SeqExome_Cp_4p15_20percent	SeqExome_Cp_4p15_50percent	SeqExome_Cp_4q31_20percent	SeqExome_Cp_4q31_50percent	SeqExome_Cp_5p15_20percent	SeqExome_Cp_5p15_50percent	SeqExome_Cp_5q31_20percent	SeqExome_Cp_5q31_50percent	SeqExome_Cp_6p22_20percent	SeqExome_Cp_6p22_50percent	SeqExome_Cp_7p14_20percent	SeqExome_Cp_7p14_50percent	SeqExome_Cp_7q22_20percent	SeqExome_Cp_7q22_50percent	SeqExome_Cp_8q24_20percent	SeqExome_Cp_8q24_50percent	SeqExome_Cp_9p13_20percent	SeqExome_Cp_9p13_50percent	SeqExome_Cp_9q33_20percent	SeqExome_Cp_9q33_50percent	SeqExome_Cp_MYC_20percent	SeqExome_Cp_MYC_50percent	SeqExome_Cp_Hyperdiploid_Chr_Count	SeqExome_Cp_Hyperdiploid_Call
MMRF_2648_1_BM	0.046	0.048	0.028	-0.001	0.039	0.043	0.020	0.034	0.012	0.284	0.286	0.124	0.066	0.098	0.073	0.044	0.003	0.358	0.352	-0.275	0.078	0.068	0.068	0.059	0.059	0.106	0.053	-0.006	0.092	0.076	0.014	0.007	0.296	0.286	0.040	0.021	0.046	0.049	0.042	0.035	0.054	0.096	-0.001	0.066	0.090	0.032	0.035	0.020	0.098	0.202	0.136	0.031	0.009	-0.009	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
MMRF_2650_1_BM	-0.017	-0.006	0.002	-0.007	-0.009	-0.031	-0.688	-0.688	-0.034	0.019	0.043	0.024	-0.681	0.009	0.010	-0.062	-0.086	0.017	0.011	-0.689	0.015	-0.024	0.002	-0.012	-0.012	0.007	-0.011	-0.035	-0.010	-0.003	-0.004	-0.011	-0.029	-0.023	0.021	-0.080	-0.009	-0.006	-0.006	-0.004	-0.032	0.227	-0.029	-0.003	-0.681	-0.683	-0.004	-0.688	0.009	0.227	-0.023	-0.187	-0.211	-0.194	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MMRF_2651_1_BM	-0.043	-0.021	0.569	-0.004	-0.005	-0.011	-0.951	-0.940	-0.952	0.236	0.239	-0.009	-0.908	-0.004	-0.002	0.010	0.010	-0.013	-0.006	-0.054	0.536	-0.001	-0.953	0.046	0.264	-0.001	0.287	-0.004	-0.016	-0.011	-0.863	0.011	-0.013	-0.006	0.002	-0.951	-0.297	-0.006	-0.950	-0.930	0.012	-0.021	-0.004	-0.054	-0.950	-0.054	-0.930	-0.951	-0.004	-0.042	-1.269	-1.036	-1.036	-1.022	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MMRF_2652_1_BM	0.013	0.024	-0.893	0.045	-0.916	-0.910	-0.911	-0.909	-0.913	0.029	0.042	0.051	-0.898	0.048	0.035	0.021	0.020	0.051	0.056	-0.905	0.589	-0.920	0.039	0.035	0.035	-0.869	0.034	0.022	0.043	0.029	0.036	0.021	0.023	0.034	0.044	0.006	0.035	0.041	-0.918	0.021	0.026	0.037	0.045	-0.905	-0.898	-0.908	0.021	-0.911	0.048	0.071	0.338	-0.885	-0.911	-0.902	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2653_1_BM	-0.019	-0.040	0.886	0.927	0.007	0.034	-0.009	-0.076	0.004	-0.056	-0.064	-0.103	-0.095	-0.092	-0.097	-0.023	-0.017	0.416	0.412	0.028	-0.041	-0.055	-0.100	-0.061	-0.061	-0.122	-0.030	0.014	0.131	0.555	-0.020	0.028	-0.003	-0.005	-0.067	0.010	-0.024	-0.022	-0.189	-0.023	-0.056	-0.039	0.927	-0.069	-0.110	-0.050	-0.023	-0.009	-0.092	-0.127	-0.146	-1.028	-1.028	-1.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
MMRF_2654_1_BM	0.032	0.043	0.041	0.030	0.021	0.023	-0.600	-0.550	0.029	0.030	0.038	0.064	0.031	0.058	0.046	0.020	0.020	0.082	0.058	0.019	0.046	0.048	0.034	0.052	0.052	0.058	0.029	0.016	0.029	0.026	0.028	0.004	0.025	-0.543	0.033	0.028	0.026	0.027	-0.547	0.072	0.024	0.047	0.030	-0.555	0.031	0.019	0.072	-0.582	0.058	0.047	0.090	-0.778	-0.794	-0.794	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2655_1_BM	-0.003	-0.011	0.001	0.012	-0.004	-0.007	-0.928	-0.834	-0.920	-0.008	-0.017	-0.911	-0.876	-0.005	-0.003	0.024	-0.013	-0.026	-0.020	-0.937	0.423	0.036	-0.011	-0.024	0.003	-0.932	-0.002	-0.014	0.017	-0.019	-0.050	-0.053	-0.027	0.017	-0.001	-0.062	0.017	-0.020	-0.117	0.034	0.016	0.154	-0.009	-0.914	-0.925	-0.916	0.034	-0.922	-0.005	0.154	-1.235	-1.012	-1.012	-1.025	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2659_1_BM	-0.000	-0.002	0.014	0.110	-0.010	-0.055	-0.048	0.015	-0.660	0.020	0.695	1.593	-0.639	-0.197	0.019	0.003	0.003	0.034	0.030	-0.701	1.069	0.004	0.024	-0.059	0.002	0.031	0.015	-0.026	0.035	0.015	-0.683	-0.678	-0.100	-0.453	0.016	-0.655	-0.012	0.013	0.003	0.065	0.028	0.092	0.044	-0.647	-0.667	-0.659	0.927	-0.304	-0.197	0.136	-0.662	-1.004	-1.004	-1.033	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
MMRF_2660_1_BM	-0.020	-0.041	-0.033	-0.038	0.003	-0.037	-0.141	-0.078	-0.025	0.566	0.564	-0.026	-0.025	0.017	0.007	-0.020	-0.044	0.547	0.001	-0.037	0.019	0.006	0.004	-0.024	0.013	0.019	-0.024	-0.045	0.442	0.437	-0.017	-0.054	-0.036	-0.045	0.000	0.102	0.436	0.443	-0.753	0.122	0.449	0.431	-0.043	-0.006	-0.028	-0.012	0.467	-0.085	0.017	0.573	-0.010	-1.060	-1.054	-1.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	4	1
MMRF_2664_1_BM	-0.033	-0.043	0.527	0.533	-0.042	-0.101	-0.059	-0.030	-0.034	0.604	0.599	-0.070	-0.053	-0.093	-0.043	-0.035	-0.035	0.443	0.436	-0.795	0.018	0.050	-0.781	-0.079	-0.045	-0.056	-0.038	-0.054	0.475	0.489	-0.049	0.462	0.493	0.485	-0.014	-0.877	0.488	0.499	-0.168	-0.046	-0.025	-0.051	0.517	-0.043	-0.073	-0.580	-0.046	-0.059	-0.093	-0.051	-0.049	-1.035	-1.003	-1.013	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	6	1
MMRF_2665_1_BM	-0.002	-0.015	0.482	0.487	-0.003	-0.011	-0.000	0.014	-0.021	0.478	0.483	-0.038	-0.033	-0.026	-0.037	0.007	0.007	0.465	0.028	-0.006	0.423	-0.016	-0.018	-0.005	-0.013	-0.045	-0.009	-0.014	0.481	0.487	-0.021	-0.005	0.497	0.477	-0.008	0.001	-0.013	-0.002	-0.026	-0.006	0.480	0.480	0.487	-0.032	-0.038	-0.007	-0.006	-0.000	-0.026	0.480	-0.021	-0.990	-0.990	-1.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	5	1
MMRF_2666_1_BM	-0.013	-0.014	-0.021	-0.019	-0.269	-0.008	-0.850	-0.850	-0.410	0.500	0.494	-0.027	-0.027	-0.280	-0.023	-0.053	-0.055	0.479	0.483	-0.157	0.002	-0.030	-0.026	-0.015	-0.025	-0.031	-0.022	-0.017	0.489	0.485	-0.018	-0.015	-0.026	-0.019	0.495	0.308	-0.019	-0.019	-0.030	-0.017	0.488	0.485	-0.019	-0.030	-0.027	0.002	-0.017	-0.828	-0.280	0.482	-0.029	-1.004	-1.023	-1.004	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	4	1
MMRF_2667_1_BM	-0.008	0.004	0.007	0.017	0.002	-0.025	-0.947	-0.893	0.010	0.002	0.013	0.001	-0.048	0.016	0.003	-0.002	0.002	0.015	0.014	-0.017	0.052	0.011	0.017	0.009	0.009	0.021	0.009	-0.014	-0.000	-0.007	0.002	-0.019	-0.010	-0.002	0.014	-0.016	-0.008	-0.008	0.003	0.029	-0.002	0.024	0.017	0.011	-0.018	0.052	0.029	-0.947	0.016	0.024	0.010	-0.924	-0.930	-0.934	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2669_1_BM	0.019	-0.018	0.016	-0.003	-0.608	-0.657	-0.615	-0.593	-0.566	0.039	0.049	0.062	0.093	0.041	0.049	0.001	0.012	0.088	0.093	-0.016	0.476	0.051	0.063	-0.006	0.088	0.092	0.063	-0.006	0.051	0.059	-0.203	-0.193	0.040	0.021	0.060	0.012	0.024	0.021	-0.471	-0.198	-0.005	0.038	-0.045	0.050	0.046	-0.002	-0.198	-0.615	0.041	0.128	-0.504	-1.004	-1.033	-0.997	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2670_1_BM	-0.035	-0.022	-0.017	-0.006	-0.017	-0.016	-0.017	-0.017	-0.016	0.523	0.525	-0.005	-0.007	-0.006	-0.002	-0.219	-0.037	0.515	0.463	-0.026	0.001	-0.007	-0.007	-0.013	-0.008	-0.009	-0.012	-0.026	0.516	0.510	-0.036	-0.025	-0.005	-0.012	0.013	-0.019	0.515	0.431	-0.015	-0.841	-0.010	-0.004	-0.022	-0.089	-0.024	0.001	0.001	-0.017	-0.006	0.006	-0.016	-0.854	-0.879	-0.872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	1
MMRF_2671_1_BM	0.116	-0.167	0.103	0.076	-0.293	-0.274	-0.892	0.201	-0.890	-0.007	0.009	-0.056	0.018	-0.835	0.020	0.106	0.055	0.098	0.089	-0.895	-0.086	-0.797	0.100	-0.146	-0.121	0.065	-0.121	-0.139	-0.033	0.000	-0.118	-0.126	-0.038	-0.081	-0.105	-0.134	0.040	0.337	-0.580	-0.051	-0.326	-0.366	0.076	-0.882	-0.123	0.035	-0.051	-0.892	-0.835	-0.322	-0.884	-0.919	-0.945	-0.916	1	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MMRF_2675_1_BM	0.012	0.018	0.985	0.997	0.017	0.017	0.005	0.043	0.014	0.906	0.911	0.039	0.029	-0.256	-0.255	-0.030	0.012	0.621	0.611	-0.007	-0.007	0.025	0.035	0.561	0.598	0.040	0.011	0.007	0.597	0.582	0.012	-0.001	0.566	0.564	0.020	-0.004	0.009	0.020	0.012	0.012	0.585	0.602	0.997	-0.007	-1.881	-0.007	0.012	0.005	-0.256	0.638	0.021	-0.968	-0.968	-0.971	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	7	1
MMRF_2676_1_BM	0.005	-0.004	0.007	0.012	0.020	0.019	-0.948	-0.948	-0.959	0.000	-0.004	-0.966	-0.958	-0.002	0.004	0.007	0.010	-0.014	-0.012	-0.935	0.003	-0.002	-0.002	-0.442	-0.442	-0.004	-0.968	-0.008	0.005	-0.000	0.007	0.014	0.005	0.003	0.005	-0.974	0.006	0.000	-0.003	0.009	0.003	0.529	0.030	-0.960	-0.964	-0.963	0.009	-0.948	-0.002	0.529	-0.960	-0.953	-0.953	-0.952	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
MMRF_2677_1_BM	0.006	-0.030	0.525	0.561	0.002	-0.017	-0.039	-0.016	-0.054	0.530	0.594	0.010	-0.031	0.040	0.004	-0.001	-0.060	0.630	0.624	-0.423	0.015	0.003	0.014	0.021	0.021	-0.334	-0.025	-0.044	0.541	0.532	-0.058	-0.056	0.489	0.532	0.030	-0.940	-0.053	-0.043	-0.040	-0.010	0.492	0.592	0.561	0.016	-0.061	-0.401	-0.010	-0.039	0.040	0.592	0.007	-1.014	-1.036	-0.033	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	6	1
MMRF_2678_1_BM	-0.001	0.006	0.525	0.523	-0.009	-0.025	-0.461	-0.456	-0.008	0.890	0.890	0.010	0.015	0.021	0.021	0.034	0.033	0.523	0.537	-0.014	0.022	0.002	0.024	0.841	0.841	0.013	0.008	-0.008	0.503	0.505	-0.001	0.013	0.507	0.524	0.496	0.419	0.019	0.360	-0.776	0.010	0.528	0.562	0.523	0.006	0.010	0.000	0.010	-0.461	0.021	0.562	0.043	-0.642	-0.640	-0.658	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	7	1
MMRF_2679_1_BM	0.007	0.010	0.011	0.009	0.011	0.013	-0.829	-0.811	-0.821	0.011	0.013	0.031	-0.799	0.013	0.015	-0.026	-0.004	0.021	0.025	0.010	0.285	0.002	0.005	-0.823	-0.823	0.022	0.015	0.009	0.023	0.036	0.016	0.005	0.006	0.011	0.012	-0.002	0.014	0.014	0.003	0.007	0.013	0.016	0.011	0.009	-0.788	0.024	0.007	-0.829	0.013	0.046	-0.819	-0.999	-0.990	-0.996	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2680_1_BM	0.005	-0.011	0.573	0.574	-0.079	-0.008	-0.100	-0.038	-0.003	0.966	0.967	-0.005	-0.007	0.006	0.008	-0.027	-0.240	0.557	0.557	-0.614	-0.001	0.003	-0.012	-0.018	0.004	0.018	0.100	-0.009	0.564	0.526	-0.012	-0.009	0.571	0.548	0.004	-0.917	0.005	-0.002	-0.203	0.005	0.711	0.741	0.574	-0.006	-0.007	-0.653	0.005	-0.100	0.006	0.741	0.002	-0.379	-0.379	0.261	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	6	1
MMRF_2681_1_BM	-0.006	0.007	-0.086	0.011	-0.891	0.013	-0.933	-0.937	-0.697	0.007	0.007	-0.015	-0.056	-0.019	-0.017	-0.072	0.033	-0.032	-0.024	-0.946	0.009	-0.006	-0.001	-0.012	-0.012	-0.019	-0.001	-0.032	0.004	0.016	-0.003	0.007	0.006	0.005	0.002	-0.035	-0.004	-0.007	0.004	0.009	0.012	0.012	-1.288	-0.003	-0.056	-0.379	0.009	-0.933	-0.019	-0.002	-0.514	-1.007	-0.989	-0.901	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
